characteristic	 value	 user_id	 study_name	 
major	7	959557	ybalab.daniel.death1.0001
zipcode	95632	959557	ybalab.daniel.death1.0001
sex	f	959557	ybalab.daniel.death1.0001
reldenom	just a christian	959557	ybalab.daniel.death1.0001
relfamily	nondenominational	959557	ybalab.daniel.death1.0001
religion	protestant	959557	ybalab.daniel.death1.0001
residence	sm	959557	ybalab.daniel.death1.0001
citizenship	us	959557	ybalab.daniel.death1.0001
dayofbirth	.	962988	ybalab.daniel.death1.0001
birthmonth	11	962988	ybalab.daniel.death1.0001
major	11	962988	ybalab.daniel.death1.0001
birthyear	1953	962988	ybalab.daniel.death1.0001
ethnicityomb	2	962988	ybalab.daniel.death1.0001
genoccupation	21	962988	ybalab.daniel.death1.0001
occupation	21-9999	962988	ybalab.daniel.death1.0001
zipcode	22902	962988	ybalab.daniel.death1.0001
politicalid	3	962988	ybalab.daniel.death1.0001
religionid	4	962988	ybalab.daniel.death1.0001
raceomb	6	962988	ybalab.daniel.death1.0001
education	7	962988	ybalab.daniel.death1.0001
relfamily	anglican	962988	ybalab.daniel.death1.0001
reldenom	episcopalian	962988	ybalab.daniel.death1.0001
sex	f	962988	ybalab.daniel.death1.0001
religion	protestant	962988	ybalab.daniel.death1.0001
citizenship	us	962988	ybalab.daniel.death1.0001
residence	us	962988	ybalab.daniel.death1.0001
politicalid	-2	970523	ybalab.daniel.death1.0001
dayofbirth	.	970523	ybalab.daniel.death1.0001
birthyear	1991	970523	ybalab.daniel.death1.0001
religionid	2	970523	ybalab.daniel.death1.0001
genoccupation	25-9999	970523	ybalab.daniel.death1.0001
occupation	25-9999	970523	ybalab.daniel.death1.0001
ethnicityomb	3	970523	ybalab.daniel.death1.0001
education	6	970523	ybalab.daniel.death1.0001
raceomb	6	970523	ybalab.daniel.death1.0001
major	7	970523	ybalab.daniel.death1.0001
zipcode	74820	970523	ybalab.daniel.death1.0001
birthmonth	8	970523	ybalab.daniel.death1.0001
relfamily	baptist	970523	ybalab.daniel.death1.0001
reldenom	baptist: don't know which	970523	ybalab.daniel.death1.0001
sex	f	970523	ybalab.daniel.death1.0001
religion	protestant	970523	ybalab.daniel.death1.0001
residence	sm	970523	ybalab.daniel.death1.0001
citizenship	us	970523	ybalab.daniel.death1.0001
dayofbirth	.	990614	ybalab.daniel.death1.0001
religionid	1	990614	ybalab.daniel.death1.0001
education	10	990614	ybalab.daniel.death1.0001
birthyear	1975	990614	ybalab.daniel.death1.0001
ethnicityomb	2	990614	ybalab.daniel.death1.0001
genoccupation	23	990614	ybalab.daniel.death1.0001
occupation	23-1000	990614	ybalab.daniel.death1.0001
politicalid	3	990614	ybalab.daniel.death1.0001
birthmonth	5	990614	ybalab.daniel.death1.0001
raceomb	6	990614	ybalab.daniel.death1.0001
zipcode	60656	990614	ybalab.daniel.death1.0001
major	9	990614	ybalab.daniel.death1.0001
religion	jewish	990614	ybalab.daniel.death1.0001
sex	m	990614	ybalab.daniel.death1.0001
relfamily	reform	990614	ybalab.daniel.death1.0001
citizenship	us	990614	ybalab.daniel.death1.0001
residence	us	990614	ybalab.daniel.death1.0001
dayofbirth	.	992098	ybalab.daniel.death1.0001
relfamily	.	992098	ybalab.daniel.death1.0001
politicalid	0	992098	ybalab.daniel.death1.0001
genoccupation	00-0000	992098	ybalab.daniel.death1.0001
ethnicityomb	1	992098	ybalab.daniel.death1.0001
religionid	1	992098	ybalab.daniel.death1.0001
birthyear	1970	992098	ybalab.daniel.death1.0001
major	3	992098	ybalab.daniel.death1.0001
zipcode	43223	992098	ybalab.daniel.death1.0001
education	5	992098	ybalab.daniel.death1.0001
birthmonth	6	992098	ybalab.daniel.death1.0001
raceomb	6	992098	ybalab.daniel.death1.0001
sex	f	992098	ybalab.daniel.death1.0001
religion	none	992098	ybalab.daniel.death1.0001
citizenship	us	992098	ybalab.daniel.death1.0001
residence	us	992098	ybalab.daniel.death1.0001
dayofbirth	.	1000463	ybalab.daniel.death1.0001
education	.	1000463	ybalab.daniel.death1.0001
major	.	1000463	ybalab.daniel.death1.0001
relfamily	.	1000463	ybalab.daniel.death1.0001
religionid	1	1000463	ybalab.daniel.death1.0001
birthmonth	12	1000463	ybalab.daniel.death1.0001
birthyear	1996	1000463	ybalab.daniel.death1.0001
politicalid	2	1000463	ybalab.daniel.death1.0001
raceomb	2	1000463	ybalab.daniel.death1.0001
genoccupation	25-9999	1000463	ybalab.daniel.death1.0001
ethnicityomb	3	1000463	ybalab.daniel.death1.0001
zipcode	94550	1000463	ybalab.daniel.death1.0001
sex	m	1000463	ybalab.daniel.death1.0001
religion	none	1000463	ybalab.daniel.death1.0001
citizenship	us	1000463	ybalab.daniel.death1.0001
residence	us	1000463	ybalab.daniel.death1.0001
dayofbirth	.	1005159	ybalab.daniel.death1.0001
major	1	1005159	ybalab.daniel.death1.0001
birthyear	1994	1005159	ybalab.daniel.death1.0001
birthmonth	2	1005159	ybalab.daniel.death1.0001
ethnicityomb	2	1005159	ybalab.daniel.death1.0001
politicalid	2	1005159	ybalab.daniel.death1.0001
religionid	2	1005159	ybalab.daniel.death1.0001
genoccupation	25-9999	1005159	ybalab.daniel.death1.0001
occupation	25-9999	1005159	ybalab.daniel.death1.0001
education	5	1005159	ybalab.daniel.death1.0001
zipcode	54601	1005159	ybalab.daniel.death1.0001
raceomb	6	1005159	ybalab.daniel.death1.0001
religion	catholic	1005159	ybalab.daniel.death1.0001
sex	f	1005159	ybalab.daniel.death1.0001
relfamily	roman catholic	1005159	ybalab.daniel.death1.0001
citizenship	us	1005159	ybalab.daniel.death1.0001
residence	us	1005159	ybalab.daniel.death1.0001
dayofbirth	.	1006866	ybalab.daniel.death1.0001
politicalid	.	1006866	ybalab.daniel.death1.0001
relfamily	.	1006866	ybalab.daniel.death1.0001
religionid	.	1006866	ybalab.daniel.death1.0001
major	11	1006866	ybalab.daniel.death1.0001
birthyear	1968	1006866	ybalab.daniel.death1.0001
ethnicityomb	2	1006866	ybalab.daniel.death1.0001
zipcode	37902	1006866	ybalab.daniel.death1.0001
genoccupation	43	1006866	ybalab.daniel.death1.0001
occupation	43-xxxx	1006866	ybalab.daniel.death1.0001
raceomb	6	1006866	ybalab.daniel.death1.0001
education	7	1006866	ybalab.daniel.death1.0001
birthmonth	9	1006866	ybalab.daniel.death1.0001
sex	f	1006866	ybalab.daniel.death1.0001
religion	protestant	1006866	ybalab.daniel.death1.0001
residence	sm	1006866	ybalab.daniel.death1.0001
citizenship	us	1006866	ybalab.daniel.death1.0001
dayofbirth	.	1011315	ybalab.daniel.death1.0001
religionid	1	1011315	ybalab.daniel.death1.0001
education	10	1011315	ybalab.daniel.death1.0001
birthyear	1972	1011315	ybalab.daniel.death1.0001
ethnicityomb	2	1011315	ybalab.daniel.death1.0001
politicalid	2	1011315	ybalab.daniel.death1.0001
genoccupation	23	1011315	ybalab.daniel.death1.0001
occupation	23-1000	1011315	ybalab.daniel.death1.0001
raceomb	6	1011315	ybalab.daniel.death1.0001
birthmonth	7	1011315	ybalab.daniel.death1.0001
major	9	1011315	ybalab.daniel.death1.0001
relfamily	agnostic	1011315	ybalab.daniel.death1.0001
sex	f	1011315	ybalab.daniel.death1.0001
religion	none	1011315	ybalab.daniel.death1.0001
citizenship	us	1011315	ybalab.daniel.death1.0001
residence	us	1011315	ybalab.daniel.death1.0001
dayofbirth	.	1017451	ybalab.daniel.death1.0001
politicalid	0	1017451	ybalab.daniel.death1.0001
education	10	1017451	ybalab.daniel.death1.0001
major	11	1017451	ybalab.daniel.death1.0001
birthyear	1986	1017451	ybalab.daniel.death1.0001
ethnicityomb	2	1017451	ybalab.daniel.death1.0001
religionid	2	1017451	ybalab.daniel.death1.0001
genoccupation	23	1017451	ybalab.daniel.death1.0001
occupation	23-1000	1017451	ybalab.daniel.death1.0001
birthmonth	3	1017451	ybalab.daniel.death1.0001
raceomb	6	1017451	ybalab.daniel.death1.0001
zipcode	93001	1017451	ybalab.daniel.death1.0001
reldenom	church of jesus christ of latter day saints	1017451	ybalab.daniel.death1.0001
sex	f	1017451	ybalab.daniel.death1.0001
relfamily	lds	1017451	ybalab.daniel.death1.0001
religion	protestant	1017451	ybalab.daniel.death1.0001
residence	sm	1017451	ybalab.daniel.death1.0001
citizenship	us	1017451	ybalab.daniel.death1.0001
dayofbirth	.	1041084	ybalab.daniel.death1.0001
relfamily	.	1041084	ybalab.daniel.death1.0001
religionid	1	1041084	ybalab.daniel.death1.0001
major	10	1041084	ybalab.daniel.death1.0001
birthyear	1990	1041084	ybalab.daniel.death1.0001
birthmonth	2	1041084	ybalab.daniel.death1.0001
ethnicityomb	2	1041084	ybalab.daniel.death1.0001
politicalid	2	1041084	ybalab.daniel.death1.0001
genoccupation	25-9999	1041084	ybalab.daniel.death1.0001
education	5	1041084	ybalab.daniel.death1.0001
raceomb	6	1041084	ybalab.daniel.death1.0001
zipcode	87508	1041084	ybalab.daniel.death1.0001
sex	f	1041084	ybalab.daniel.death1.0001
religion	none	1041084	ybalab.daniel.death1.0001
residence	sm	1041084	ybalab.daniel.death1.0001
citizenship	us	1041084	ybalab.daniel.death1.0001
politicalid	-2	1044047	ybalab.daniel.death1.0001
dayofbirth	.	1044047	ybalab.daniel.death1.0001
ethnicityomb	.	1044047	ybalab.daniel.death1.0001
relfamily	.	1044047	ybalab.daniel.death1.0001
major	10	1044047	ybalab.daniel.death1.0001
birthmonth	11	1044047	ybalab.daniel.death1.0001
birthyear	1961	1044047	ybalab.daniel.death1.0001
religionid	4	1044047	ybalab.daniel.death1.0001
zipcode	49229	1044047	ybalab.daniel.death1.0001
education	5	1044047	ybalab.daniel.death1.0001
raceomb	8	1044047	ybalab.daniel.death1.0001
genoccupation	99-9999	1044047	ybalab.daniel.death1.0001
sex	f	1044047	ybalab.daniel.death1.0001
religion	otherrelig	1044047	ybalab.daniel.death1.0001
residence	sm	1044047	ybalab.daniel.death1.0001
citizenship	us	1044047	ybalab.daniel.death1.0001
dayofbirth	.	1044226	ybalab.daniel.death1.0001
religionid	1	1044226	ybalab.daniel.death1.0001
zipcode	10000	1044226	ybalab.daniel.death1.0001
birthyear	1978	1044226	ybalab.daniel.death1.0001
birthmonth	2	1044226	ybalab.daniel.death1.0001
ethnicityomb	2	1044226	ybalab.daniel.death1.0001
politicalid	2	1044226	ybalab.daniel.death1.0001
genoccupation	25	1044226	ybalab.daniel.death1.0001
occupation	25-2000	1044226	ybalab.daniel.death1.0001
major	5	1044226	ybalab.daniel.death1.0001
raceomb	6	1044226	ybalab.daniel.death1.0001
education	8	1044226	ybalab.daniel.death1.0001
relfamily	atheist	1044226	ybalab.daniel.death1.0001
residence	kz	1044226	ybalab.daniel.death1.0001
sex	m	1044226	ybalab.daniel.death1.0001
religion	none	1044226	ybalab.daniel.death1.0001
citizenship	us	1044226	ybalab.daniel.death1.0001
dayofbirth	.	1045551	ybalab.daniel.death1.0001
relfamily	.	1045551	ybalab.daniel.death1.0001
birthmonth	1	1045551	ybalab.daniel.death1.0001
major	10	1045551	ybalab.daniel.death1.0001
birthyear	1976	1045551	ybalab.daniel.death1.0001
ethnicityomb	2	1045551	ybalab.daniel.death1.0001
politicalid	2	1045551	ybalab.daniel.death1.0001
religionid	2	1045551	ybalab.daniel.death1.0001
zipcode	20784	1045551	ybalab.daniel.death1.0001
genoccupation	21	1045551	ybalab.daniel.death1.0001
occupation	21-1000	1045551	ybalab.daniel.death1.0001
education	5	1045551	ybalab.daniel.death1.0001
raceomb	5	1045551	ybalab.daniel.death1.0001
religion	catholic	1045551	ybalab.daniel.death1.0001
sex	f	1045551	ybalab.daniel.death1.0001
citizenship	us	1045551	ybalab.daniel.death1.0001
residence	us	1045551	ybalab.daniel.death1.0001
dayofbirth	.	1046837	ybalab.daniel.death1.0001
ethnicityomb	1	1046837	ybalab.daniel.death1.0001
birthyear	1970	1046837	ybalab.daniel.death1.0001
politicalid	2	1046837	ybalab.daniel.death1.0001
genoccupation	2931	1046837	ybalab.daniel.death1.0001
religionid	3	1046837	ybalab.daniel.death1.0001
occupation	31-9000	1046837	ybalab.daniel.death1.0001
birthmonth	6	1046837	ybalab.daniel.death1.0001
raceomb	6	1046837	ybalab.daniel.death1.0001
major	7	1046837	ybalab.daniel.death1.0001
education	9	1046837	ybalab.daniel.death1.0001
zipcode	91107	1046837	ybalab.daniel.death1.0001
religion	catholic	1046837	ybalab.daniel.death1.0001
sex	f	1046837	ybalab.daniel.death1.0001
relfamily	roman catholic	1046837	ybalab.daniel.death1.0001
citizenship	us	1046837	ybalab.daniel.death1.0001
residence	us	1046837	ybalab.daniel.death1.0001
dayofbirth	.	1051179	ybalab.daniel.death1.0001
birthyear	1955	1051179	ybalab.daniel.death1.0001
ethnicityomb	2	1051179	ybalab.daniel.death1.0001
religionid	2	1051179	ybalab.daniel.death1.0001
genoccupation	25	1051179	ybalab.daniel.death1.0001
occupation	25-1000	1051179	ybalab.daniel.death1.0001
politicalid	3	1051179	ybalab.daniel.death1.0001
major	5	1051179	ybalab.daniel.death1.0001
raceomb	5	1051179	ybalab.daniel.death1.0001
birthmonth	9	1051179	ybalab.daniel.death1.0001
education	9	1051179	ybalab.daniel.death1.0001
zipcode	97203	1051179	ybalab.daniel.death1.0001
sex	f	1051179	ybalab.daniel.death1.0001
religion	none	1051179	ybalab.daniel.death1.0001
relfamily	spiritual, no organized religion	1051179	ybalab.daniel.death1.0001
citizenship	us	1051179	ybalab.daniel.death1.0001
residence	us	1051179	ybalab.daniel.death1.0001
dayofbirth	.	9954620	ybalab.daniel.death1.0001
politicalid	0	9954620	ybalab.daniel.death1.0001
zipcode	10538	9954620	ybalab.daniel.death1.0001
birthyear	1964	9954620	ybalab.daniel.death1.0001
ethnicityomb	2	9954620	ybalab.daniel.death1.0001
major	2	9954620	ybalab.daniel.death1.0001
religionid	2	9954620	ybalab.daniel.death1.0001
birthmonth	4	9954620	ybalab.daniel.death1.0001
genoccupation	41	9954620	ybalab.daniel.death1.0001
occupation	41-3000	9954620	ybalab.daniel.death1.0001
education	6	9954620	ybalab.daniel.death1.0001
raceomb	6	9954620	ybalab.daniel.death1.0001
relfamily	conservative	9954620	ybalab.daniel.death1.0001
religion	jewish	9954620	ybalab.daniel.death1.0001
sex	m	9954620	ybalab.daniel.death1.0001
citizenship	us	9954620	ybalab.daniel.death1.0001
residence	us	9954620	ybalab.daniel.death1.0001
politicalid	-2	9964700	ybalab.daniel.death1.0001
dayofbirth	.	9964700	ybalab.daniel.death1.0001
ethnicityomb	.	9964700	ybalab.daniel.death1.0001
birthmonth	1	9964700	ybalab.daniel.death1.0001
education	10	9964700	ybalab.daniel.death1.0001
birthyear	1980	9964700	ybalab.daniel.death1.0001
religionid	2	9964700	ybalab.daniel.death1.0001
genoccupation	23	9964700	ybalab.daniel.death1.0001
occupation	23-1000	9964700	ybalab.daniel.death1.0001
raceomb	6	9964700	ybalab.daniel.death1.0001
zipcode	70040	9964700	ybalab.daniel.death1.0001
major	9	9964700	ybalab.daniel.death1.0001
religion	catholic	9964700	ybalab.daniel.death1.0001
sex	f	9964700	ybalab.daniel.death1.0001
relfamily	roman catholic	9964700	ybalab.daniel.death1.0001
citizenship	us	9964700	ybalab.daniel.death1.0001
residence	us	9964700	ybalab.daniel.death1.0001
dayofbirth	.	9970786	ybalab.daniel.death1.0001
religionid	1	9970786	ybalab.daniel.death1.0001
birthmonth	10	9970786	ybalab.daniel.death1.0001
birthyear	1960	9970786	ybalab.daniel.death1.0001
ethnicityomb	2	9970786	ybalab.daniel.death1.0001
politicalid	2	9970786	ybalab.daniel.death1.0001
genoccupation	39	9970786	ybalab.daniel.death1.0001
occupation	39-2000	9970786	ybalab.daniel.death1.0001
raceomb	6	9970786	ybalab.daniel.death1.0001
education	7	9970786	ybalab.daniel.death1.0001
major	8	9970786	ybalab.daniel.death1.0001
zipcode	91607	9970786	ybalab.daniel.death1.0001
relfamily	agnostic	9970786	ybalab.daniel.death1.0001
sex	f	9970786	ybalab.daniel.death1.0001
religion	none	9970786	ybalab.daniel.death1.0001
citizenship	us	9970786	ybalab.daniel.death1.0001
residence	us	9970786	ybalab.daniel.death1.0001
dayofbirth	.	9970828	ybalab.daniel.death1.0001
relfamily	.	9970828	ybalab.daniel.death1.0001
politicalid	0	9970828	ybalab.daniel.death1.0001
ethnicityomb	1	9970828	ybalab.daniel.death1.0001
religionid	1	9970828	ybalab.daniel.death1.0001
birthyear	1963	9970828	ybalab.daniel.death1.0001
genoccupation	25	9970828	ybalab.daniel.death1.0001
major	5	9970828	ybalab.daniel.death1.0001
education	7	9970828	ybalab.daniel.death1.0001
birthmonth	8	9970828	ybalab.daniel.death1.0001
zipcode	87121	9970828	ybalab.daniel.death1.0001
raceomb	9	9970828	ybalab.daniel.death1.0001
religion	catholic	9970828	ybalab.daniel.death1.0001
sex	m	9970828	ybalab.daniel.death1.0001
citizenship	us	9970828	ybalab.daniel.death1.0001
residence	us	9970828	ybalab.daniel.death1.0001
dayofbirth	.	9970869	ybalab.daniel.death1.0001
major	10	9970869	ybalab.daniel.death1.0001
birthmonth	11	9970869	ybalab.daniel.death1.0001
birthyear	1994	9970869	ybalab.daniel.death1.0001
ethnicityomb	2	9970869	ybalab.daniel.death1.0001
genoccupation	25-9999	9970869	ybalab.daniel.death1.0001
occupation	25-9999	9970869	ybalab.daniel.death1.0001
politicalid	3	9970869	ybalab.daniel.death1.0001
religionid	3	9970869	ybalab.daniel.death1.0001
education	5	9970869	ybalab.daniel.death1.0001
raceomb	6	9970869	ybalab.daniel.death1.0001
zipcode	98006	9970869	ybalab.daniel.death1.0001
sex	f	9970869	ybalab.daniel.death1.0001
reldenom	other christian	9970869	ybalab.daniel.death1.0001
relfamily	otherchristian	9970869	ybalab.daniel.death1.0001
religion	protestant	9970869	ybalab.daniel.death1.0001
citizenship	us	9970869	ybalab.daniel.death1.0001
residence	us	9970869	ybalab.daniel.death1.0001
dayofbirth	.	9972370	ybalab.daniel.death1.0001
relfamily	.	9972370	ybalab.daniel.death1.0001
birthyear	1956	9972370	ybalab.daniel.death1.0001
ethnicityomb	2	9972370	ybalab.daniel.death1.0001
politicalid	2	9972370	ybalab.daniel.death1.0001
genoccupation	2931	9972370	ybalab.daniel.death1.0001
religionid	3	9972370	ybalab.daniel.death1.0001
raceomb	6	9972370	ybalab.daniel.death1.0001
education	7	9972370	ybalab.daniel.death1.0001
major	7	9972370	ybalab.daniel.death1.0001
birthmonth	9	9972370	ybalab.daniel.death1.0001
zipcode	95403	9972370	ybalab.daniel.death1.0001
sex	f	9972370	ybalab.daniel.death1.0001
religion	protestant	9972370	ybalab.daniel.death1.0001
residence	sm	9972370	ybalab.daniel.death1.0001
citizenship	us	9972370	ybalab.daniel.death1.0001
dayofbirth	.	9973749	ybalab.daniel.death1.0001
politicalid	0	9973749	ybalab.daniel.death1.0001
birthmonth	11	9973749	ybalab.daniel.death1.0001
genoccupation	15	9973749	ybalab.daniel.death1.0001
occupation	15-9999	9973749	ybalab.daniel.death1.0001
birthyear	1982	9973749	ybalab.daniel.death1.0001
ethnicityomb	2	9973749	ybalab.daniel.death1.0001
religionid	2	9973749	ybalab.daniel.death1.0001
major	4	9973749	ybalab.daniel.death1.0001
education	6	9973749	ybalab.daniel.death1.0001
raceomb	6	9973749	ybalab.daniel.death1.0001
zipcode	82901	9973749	ybalab.daniel.death1.0001
sex	f	9973749	ybalab.daniel.death1.0001
reldenom	just a christian	9973749	ybalab.daniel.death1.0001
relfamily	nondenominational	9973749	ybalab.daniel.death1.0001
religion	protestant	9973749	ybalab.daniel.death1.0001
residence	sm	9973749	ybalab.daniel.death1.0001
citizenship	us	9973749	ybalab.daniel.death1.0001
dayofbirth	.	9975576	ybalab.daniel.death1.0001
relfamily	.	9975576	ybalab.daniel.death1.0001
birthmonth	1	9975576	ybalab.daniel.death1.0001
religionid	1	9975576	ybalab.daniel.death1.0001
birthyear	1982	9975576	ybalab.daniel.death1.0001
ethnicityomb	2	9975576	ybalab.daniel.death1.0001
genoccupation	25	9975576	ybalab.daniel.death1.0001
politicalid	3	9975576	ybalab.daniel.death1.0001
zipcode	30310	9975576	ybalab.daniel.death1.0001
major	5	9975576	ybalab.daniel.death1.0001
raceomb	5	9975576	ybalab.daniel.death1.0001
education	9	9975576	ybalab.daniel.death1.0001
sex	f	9975576	ybalab.daniel.death1.0001
religion	protestant	9975576	ybalab.daniel.death1.0001
residence	sm	9975576	ybalab.daniel.death1.0001
citizenship	us	9975576	ybalab.daniel.death1.0001
dayofbirth	.	9975586	ybalab.daniel.death1.0001
